,path,emotion
4795,data/training\Actor_26\1845_26_01_01_01_kite_negative.wav,negative
4796,data/training\Actor_26\1847_26_01_01_01_kite-converted-manipulated-_negative.wav,negative
4797,data/training\Actor_26\1847_26_01_01_01_kite_negative.wav,negative
4798,data/training\Actor_26\1848_26_01_01_01_knock-converted-manipulated-_negative.wav,negative
4799,data/training\Actor_26\1848_26_01_01_01_knock_negative.wav,negative
4800,data/training\Actor_26\1849_26_01_01_01_knock-converted-manipulated-_negative.wav,negative
4801,data/training\Actor_26\1849_26_01_01_01_knock_negative.wav,negative
4802,data/training\Actor_26\1851_26_01_01_01_knock-converted-manipulated-_negative.wav,negative
4803,data/training\Actor_26\1851_26_01_01_01_knock_negative.wav,negative
4804,data/training\Actor_26\1852_26_01_01_01_late-converted-manipulated-_negative.wav,negative
4805,data/training\Actor_26\1852_26_01_01_01_late_negative.wav,negative
4806,data/training\Actor_26\1853_26_01_01_01_late-converted-manipulated-_negative.wav,negative
4807,data/training\Actor_26\1853_26_01_01_01_late_negative.wav,negative
4808,data/training\Actor_26\1855_26_01_01_01_late-converted-manipulated-_negative.wav,negative
4809,data/training\Actor_26\1855_26_01_01_01_late_negative.wav,negative
4810,data/training\Actor_26\1856_26_01_01_01_laud-manipulated-_negative.wav,negative
4811,data/training\Actor_26\1856_26_01_01_01_laud_negative.wav,negative
4812,data/training\Actor_26\1857_26_01_01_01_laud-manipulated-_negative.wav,negative
4813,data/training\Actor_26\1857_26_01_01_01_laud_negative.wav,negative
4814,data/training\Actor_26\1859_26_01_01_01_laud-converted-manipulated-_negative.wav,negative
4815,data/training\Actor_26\1859_26_01_01_01_laud_negative.wav,negative
4816,data/training\Actor_26\1860_26_01_01_01_lean-manipulated-_negative.wav,negative
4817,data/training\Actor_26\1860_26_01_01_01_lean_negative.wav,negative
4818,data/training\Actor_26\1861_26_01_01_01_lean-converted-manipulated-_negative.wav,negative
4819,data/training\Actor_26\1861_26_01_01_01_lean_negative.wav,negative
4820,data/training\Actor_26\1863_26_01_01_01_lean-converted-manipulated-_negative.wav,negative
4821,data/training\Actor_26\1863_26_01_01_01_lean_negative.wav,negative
4822,data/training\Actor_26\1864_26_01_01_01_learn-converted-manipulated-_negative.wav,negative
4823,data/training\Actor_26\1864_26_01_01_01_learn_negative.wav,negative
4824,data/training\Actor_26\1865_26_01_01_01_learn-converted-manipulated-_negative.wav,negative
4825,data/training\Actor_26\1865_26_01_01_01_learn_negative.wav,negative
4826,data/training\Actor_26\1867_26_01_01_01_learn-manipulated-_negative.wav,negative
4827,data/training\Actor_26\1867_26_01_01_01_learn_negative.wav,negative
4828,data/training\Actor_26\1868_26_01_01_01_lease-converted-manipulated-_negative.wav,negative
4829,data/training\Actor_26\1868_26_01_01_01_lease_negative.wav,negative
4830,data/training\Actor_26\1869_26_01_01_01_lease-manipulated-_negative.wav,negative
4831,data/training\Actor_26\1869_26_01_01_01_lease_negative.wav,negative
4832,data/training\Actor_26\1871_26_01_01_01_lease-manipulated-_negative.wav,negative
4833,data/training\Actor_26\1871_26_01_01_01_lease_negative.wav,negative
4834,data/training\Actor_26\1872_26_01_01_01_lid-converted-manipulated-_negative.wav,negative
4835,data/training\Actor_26\1872_26_01_01_01_lid_negative.wav,negative
4836,data/training\Actor_26\1873_26_01_01_01_lid-converted-manipulated-_negative.wav,negative
4837,data/training\Actor_26\1873_26_01_01_01_lid_negative.wav,negative
4838,data/training\Actor_26\1875_26_01_01_01_lid-converted-manipulated-_negative.wav,negative
4839,data/training\Actor_26\1875_26_01_01_01_lid_negative.wav,negative
4840,data/training\Actor_26\1876_26_01_01_01_life-converted-manipulated-_negative.wav,negative
4841,data/training\Actor_26\1876_26_01_01_01_life_negative.wav,negative
4842,data/training\Actor_26\1877_26_01_01_01_life-manipulated-_negative.wav,negative
4843,data/training\Actor_26\1877_26_01_01_01_life_negative.wav,negative
4844,data/training\Actor_26\1879_26_01_01_01_life-converted-manipulated-_negative.wav,negative
4845,data/training\Actor_26\1879_26_01_01_01_life_negative.wav,negative
4846,data/training\Actor_26\1880_26_01_01_01_limb-converted-manipulated-_negative.wav,negative
4847,data/training\Actor_26\1880_26_01_01_01_limb_negative.wav,negative
4848,data/training\Actor_26\1881_26_01_01_01_limb-converted-manipulated-_negative.wav,negative
4849,data/training\Actor_26\1881_26_01_01_01_limb_negative.wav,negative
4850,data/training\Actor_26\1883_26_01_01_01_limb-converted-manipulated-_negative.wav,negative
4851,data/training\Actor_26\1883_26_01_01_01_limb_negative.wav,negative
4852,data/training\Actor_26\1884_26_01_01_01_live-converted-manipulated-_negative.wav,negative
4853,data/training\Actor_26\1884_26_01_01_01_live_negative.wav,negative
4854,data/training\Actor_26\1885_26_01_01_01_live-converted-manipulated-_negative.wav,negative
4855,data/training\Actor_26\1885_26_01_01_01_live_negative.wav,negative
4856,data/training\Actor_26\1887_26_01_01_01_live-converted-manipulated-_negative.wav,negative
4857,data/training\Actor_26\1887_26_01_01_01_live_negative.wav,negative
4858,data/training\Actor_26\1888_26_01_01_01_loaf-converted-manipulated-_negative.wav,negative
4859,data/training\Actor_26\1888_26_01_01_01_loaf_negative.wav,negative
4860,data/training\Actor_26\1889_26_01_01_01_loaf-manipulated-_negative.wav,negative
4861,data/training\Actor_26\1889_26_01_01_01_loaf_negative.wav,negative
4862,data/training\Actor_26\1891_26_01_01_01_loaf-manipulated-_negative.wav,negative
4863,data/training\Actor_26\1891_26_01_01_01_loaf_negative.wav,negative
4864,data/training\Actor_26\1892_26_01_01_01_long-converted-manipulated-_negative.wav,negative
4865,data/training\Actor_26\1892_26_01_01_01_long_negative.wav,negative
4866,data/training\Actor_26\1893_26_01_01_01_long-converted-manipulated-_negative.wav,negative
4867,data/training\Actor_26\1893_26_01_01_01_long_negative.wav,negative
4868,data/training\Actor_26\1895_26_01_01_01_long-manipulated-_negative.wav,negative
4869,data/training\Actor_26\1895_26_01_01_01_long_negative.wav,negative
4870,data/training\Actor_26\1896_26_01_01_01_lore-converted-manipulated-_negative.wav,negative
4871,data/training\Actor_26\1896_26_01_01_01_lore_negative.wav,negative
4872,data/training\Actor_26\1897_26_01_01_01_lore-manipulated-_negative.wav,negative
4873,data/training\Actor_26\1897_26_01_01_01_lore_negative.wav,negative
4874,data/training\Actor_26\1899_26_01_01_01_lore-manipulated-_negative.wav,negative
4875,data/training\Actor_26\1899_26_01_01_01_lore_negative.wav,negative
4876,data/training\Actor_26\1900_26_01_01_01_lose-converted-manipulated-_negative.wav,negative
4877,data/training\Actor_26\1900_26_01_01_01_lose_negative.wav,negative
4878,data/training\Actor_26\1901_26_01_01_01_lose-converted-manipulated-_negative.wav,negative
4879,data/training\Actor_26\1901_26_01_01_01_lose_negative.wav,negative
4880,data/training\Actor_26\1903_26_01_01_01_lose-converted-manipulated-_negative.wav,negative
4881,data/training\Actor_26\1903_26_01_01_01_lose_negative.wav,negative
4882,data/training\Actor_26\1904_26_01_01_01_lot-converted-manipulated-_negative.wav,negative
4883,data/training\Actor_26\1904_26_01_01_01_lot_negative.wav,negative
4884,data/training\Actor_26\1905_26_01_01_01_lot-manipulated-_negative.wav,negative
4885,data/training\Actor_26\1905_26_01_01_01_lot_negative.wav,negative
4886,data/training\Actor_26\1907_26_01_01_01_lot-converted-manipulated-_negative.wav,negative
4887,data/training\Actor_26\1907_26_01_01_01_lot_negative.wav,negative
4888,data/training\Actor_26\1908_26_01_01_01_love-converted-manipulated-_negative.wav,negative
4889,data/training\Actor_26\1908_26_01_01_01_love_negative.wav,negative
4890,data/training\Actor_26\1909_26_01_01_01_love-converted-manipulated-_negative.wav,negative
4891,data/training\Actor_26\1909_26_01_01_01_love_negative.wav,negative
4892,data/training\Actor_26\1911_26_01_01_01_love-converted-manipulated-_negative.wav,negative
4893,data/training\Actor_26\1911_26_01_01_01_love_negative.wav,negative
4894,data/training\Actor_26\1912_26_01_01_01_luck-converted-manipulated-_negative.wav,negative
4895,data/training\Actor_26\1912_26_01_01_01_luck_negative.wav,negative
4896,data/training\Actor_26\1913_26_01_01_01_luck-manipulated-_negative.wav,negative
4897,data/training\Actor_26\1913_26_01_01_01_luck_negative.wav,negative
4898,data/training\Actor_26\1915_26_01_01_01_luck-manipulated-_negative.wav,negative
4899,data/training\Actor_26\1915_26_01_01_01_luck_negative.wav,negative
4900,data/training\Actor_26\1916_26_01_01_01_make-converted-manipulated-_negative.wav,negative
4901,data/training\Actor_26\1916_26_01_01_01_make_negative.wav,negative
4902,data/training\Actor_26\1917_26_01_01_01_make-converted-manipulated-_negative.wav,negative
4903,data/training\Actor_26\1917_26_01_01_01_make_negative.wav,negative
4904,data/training\Actor_26\1919_26_01_01_01_make-converted-manipulated-_negative.wav,negative
4905,data/training\Actor_26\1919_26_01_01_01_make_negative.wav,negative
4906,data/training\Actor_26\1920_26_01_01_01_match-converted-manipulated-_negative.wav,negative
4907,data/training\Actor_26\1920_26_01_01_01_match_negative.wav,negative
4908,data/training\Actor_26\1921_26_01_01_01_match-converted-manipulated-_negative.wav,negative
4909,data/training\Actor_26\1921_26_01_01_01_match_negative.wav,negative
4910,data/training\Actor_26\1923_26_01_01_01_match-manipulated-_negative.wav,negative
4911,data/training\Actor_26\1923_26_01_01_01_match_negative.wav,negative
4912,data/training\Actor_26\1924_26_01_01_01_merge-converted-manipulated-_negative.wav,negative
4913,data/training\Actor_26\1924_26_01_01_01_merge_negative.wav,negative
4914,data/training\Actor_26\1925_26_01_01_01_merge-manipulated-_negative.wav,negative
4915,data/training\Actor_26\1925_26_01_01_01_merge_negative.wav,negative
4916,data/training\Actor_26\1927_26_01_01_01_merge-manipulated-_negative.wav,negative
4917,data/training\Actor_26\1927_26_01_01_01_merge_negative.wav,negative
4918,data/training\Actor_26\1928_26_01_01_01_mess-converted-manipulated-_negative.wav,negative
4919,data/training\Actor_26\1928_26_01_01_01_mess_negative.wav,negative
4920,data/training\Actor_26\1929_26_01_01_01_mess-converted-manipulated-_negative.wav,negative
4921,data/training\Actor_26\1929_26_01_01_01_mess_negative.wav,negative
4922,data/training\Actor_26\1931_26_01_01_01_mess-manipulated-_negative.wav,negative
4923,data/training\Actor_26\1931_26_01_01_01_mess_negative.wav,negative
4924,data/training\Actor_26\1932_26_01_01_01_met-manipulated-_negative.wav,negative
4925,data/training\Actor_26\1932_26_01_01_01_met_negative.wav,negative
4926,data/training\Actor_26\1933_26_01_01_01_met-converted-manipulated-_negative.wav,negative
4927,data/training\Actor_26\1933_26_01_01_01_met_negative.wav,negative
4928,data/training\Actor_26\1935_26_01_01_01_met-converted-manipulated-_negative.wav,negative
4929,data/training\Actor_26\1935_26_01_01_01_met_negative.wav,negative
4930,data/training\Actor_26\1936_26_01_01_01_mill-converted-manipulated-_negative.wav,negative
4931,data/training\Actor_26\1936_26_01_01_01_mill_negative.wav,negative
4932,data/training\Actor_26\1937_26_01_01_01_mill-converted-manipulated-_negative.wav,negative
4933,data/training\Actor_26\1937_26_01_01_01_mill_negative.wav,negative
4934,data/training\Actor_26\1939_26_01_01_01_mill-converted-manipulated-_negative.wav,negative
4935,data/training\Actor_26\1939_26_01_01_01_mill_negative.wav,negative
4936,data/training\Actor_26\1940_26_01_01_01_mob-manipulated-_negative.wav,negative
4937,data/training\Actor_26\1940_26_01_01_01_mob_negative.wav,negative
4938,data/training\Actor_26\1941_26_01_01_01_mob-converted-manipulated-_negative.wav,negative
4939,data/training\Actor_26\1941_26_01_01_01_mob_negative.wav,negative
4940,data/training\Actor_26\1943_26_01_01_01_mob-converted-manipulated-_negative.wav,negative
4941,data/training\Actor_26\1943_26_01_01_01_mob_negative.wav,negative
4942,data/training\Actor_26\1944_26_01_01_01_mode-converted-manipulated-_negative.wav,negative
4943,data/training\Actor_26\1944_26_01_01_01_mode_negative.wav,negative
4944,data/training\Actor_26\1945_26_01_01_01_mode-manipulated-_negative.wav,negative
4945,data/training\Actor_26\1945_26_01_01_01_mode_negative.wav,negative
4946,data/training\Actor_26\1947_26_01_01_01_mode-converted-manipulated-_negative.wav,negative
4947,data/training\Actor_26\1947_26_01_01_01_mode_negative.wav,negative
4948,data/training\Actor_26\1948_26_01_01_01_mood-manipulated-_negative.wav,negative
4949,data/training\Actor_26\1948_26_01_01_01_mood_negative.wav,negative
4950,data/training\Actor_26\1949_26_01_01_01_mood-converted-manipulated-_negative.wav,negative
4951,data/training\Actor_26\1949_26_01_01_01_mood_negative.wav,negative
4952,data/training\Actor_26\1951_26_01_01_01_mood-manipulated-_negative.wav,negative
4953,data/training\Actor_26\1951_26_01_01_01_mood_negative.wav,negative
4954,data/training\Actor_26\1952_26_01_01_01_moon-converted-manipulated-_negative.wav,negative
4955,data/training\Actor_26\1952_26_01_01_01_moon_negative.wav,negative
4956,data/training\Actor_26\1953_26_01_01_01_moon-converted-manipulated-_negative.wav,negative
4957,data/training\Actor_26\1953_26_01_01_01_moon_negative.wav,negative
4958,data/training\Actor_26\1955_26_01_01_01_moon-converted-manipulated-_negative.wav,negative
4959,data/training\Actor_26\1955_26_01_01_01_moon_negative.wav,negative
4960,data/training\Actor_26\1956_26_01_01_01_mop-converted-manipulated-_negative.wav,negative
4961,data/training\Actor_26\1956_26_01_01_01_mop_negative.wav,negative
4962,data/training\Actor_26\1958_26_01_01_01_mop-converted-manipulated-_negative.wav,negative
4963,data/training\Actor_26\1958_26_01_01_01_mop_negative.wav,negative
4964,data/training\Actor_26\1959_26_01_01_01_mouse-manipulated-_negative.wav,negative
4965,data/training\Actor_26\1959_26_01_01_01_mouse_negative.wav,negative
4966,data/training\Actor_26\1961_26_01_01_01_mouse-converted-manipulated-_negative.wav,negative
4967,data/training\Actor_26\1961_26_01_01_01_mouse_negative.wav,negative
4968,data/training\Actor_26\1962_26_01_01_01_nag-converted-manipulated-_negative.wav,negative
4969,data/training\Actor_26\1962_26_01_01_01_nag_negative.wav,negative
4970,data/training\Actor_26\1964_26_01_01_01_nag-converted-manipulated-_negative.wav,negative
4971,data/training\Actor_26\1964_26_01_01_01_nag_negative.wav,negative
4972,data/training\Actor_26\1965_26_01_01_01_name-manipulated-_negative.wav,negative
4973,data/training\Actor_26\1965_26_01_01_01_name_negative.wav,negative
4974,data/training\Actor_26\1967_26_01_01_01_name-manipulated-_negative.wav,negative
4975,data/training\Actor_26\1967_26_01_01_01_name_negative.wav,negative
4976,data/training\Actor_26\1968_26_01_01_01_near-converted-manipulated-_negative.wav,negative
4977,data/training\Actor_26\1968_26_01_01_01_near_negative.wav,negative
4978,data/training\Actor_26\1970_26_01_01_01_near-converted-manipulated-_negative.wav,negative
4979,data/training\Actor_26\1970_26_01_01_01_near_negative.wav,negative
4980,data/training\Actor_26\1971_26_01_01_01_neat-converted-manipulated-_negative.wav,negative
4981,data/training\Actor_26\1971_26_01_01_01_neat_negative.wav,negative
4982,data/training\Actor_26\1973_26_01_01_01_neat-manipulated-_negative.wav,negative
4983,data/training\Actor_26\1973_26_01_01_01_neat_negative.wav,negative
4984,data/training\Actor_26\1974_26_01_01_01_nice-manipulated-_negative.wav,negative
4985,data/training\Actor_26\1974_26_01_01_01_nice_negative.wav,negative
4986,data/training\Actor_26\1975_26_01_01_01_nice-manipulated-_negative.wav,negative
4987,data/training\Actor_26\1975_26_01_01_01_nice_negative.wav,negative
4988,data/training\Actor_26\1977_26_01_01_01_nice-converted-manipulated-_negative.wav,negative
4989,data/training\Actor_26\1977_26_01_01_01_nice_negative.wav,negative
4990,data/training\Actor_26\1978_26_01_01_01_note-manipulated-_negative.wav,negative
4991,data/training\Actor_26\1978_26_01_01_01_note_negative.wav,negative
4992,data/training\Actor_26\1979_26_01_01_01_note-converted-manipulated-_negative.wav,negative
4993,data/training\Actor_26\1979_26_01_01_01_note_negative.wav,negative
4994,data/training\Actor_26\1981_26_01_01_01_note-manipulated-_negative.wav,negative
